wage,abil,educ,ne,nc,west,south,exper,motheduc,fatheduc,brkhme14,sibs,urban,ne18,nc18,south18,west18,urban18,tuit17,tuit18
12.7193,1.740025,12,1,0,0,0,10,12,10,0,1,1,0,0,0,1,1,0,0.4102407
12.72578,-0.5404299,12,0,0,1,0,16,12,12,0,2,1,0,0,0,1,1,0,0
15.86539,-0.5419042,12,0,0,1,0,14,16,12,0,5,1,0,0,0,1,1,0,0
15.76763,4.42769,12,0,0,0,1,11,12,15,1,2,0,0,0,0,1,1,0,1.651336
12.9199,0.1994572,13,0,0,1,0,15,12,12,1,3,1,0,0,0,1,1,0,0
4.901923,1.632355,12,0,1,0,0,14,12,9,0,5,0,0,1,0,0,0,10.34033,10.34033
21.63461,5.284061,20,1,0,0,0,4,16,18,0,2,1,1,0,0,0,0,10.34033,10.34033
10.41667,3.507412,12,0,1,0,0,13,12,12,1,2,1,0,1,0,0,1,10.34033,10.34033
7.837838,0.4723388,12,0,1,0,0,15,12,12,0,2,0,0,1,0,0,0,10.34033,10.34033
4.644682,2.014192,12,0,1,0,0,13,12,6,0,3,0,0,1,0,0,0,10.34033,10.34033
12.09677,5.01182,14,0,0,1,0,13,14,12,0,4,1,0,1,0,0,0,10.34033,10.34033
8.826125,4.403708,12,0,1,0,0,12,15,13,0,4,0,0,1,0,0,0,10.34033,10.34033
8.908686,2.771295,13,0,1,0,0,13,12,12,0,4,1,0,1,0,0,1,11.28037,11.28037
10.55743,2.79181,16,0,1,0,0,8,12,12,0,4,0,0,1,0,0,1,14.16312,14.16312
5.732408,-0.984046,8,0,1,0,0,18,12,15,1,4,0,0,0,0,1,1,14.16312,14.16312
5.925926,0.7963127,12,0,1,0,0,15,12,12,0,1,0,0,1,0,0,0,14.16312,14.16312
6.232295,1.471273,12,0,1,0,0,12,10,12,0,2,0,0,1,0,0,0,14.16312,14.16312
13.56875,4.75353,13,0,1,0,0,13,14,17,0,3,0,0,1,0,0,1,14.16312,14.16312
11.45038,2.242063,13,0,1,0,0,15,12,12,0,4,0,0,1,0,0,1,14.16312,14.16312
11.35903,1.923339,12,0,1,0,0,14,12,12,0,2,0,0,1,0,0,0,14.16312,14.16312
1.927525,3.810174,15,0,1,0,0,9,12,12,0,2,0,0,1,0,0,0,6.705548,6.705548
18.3121,-1.07641,12,0,1,0,0,15,12,12,0,4,0,0,1,0,0,1,6.705548,6.705548
7.211538,1.991148,12,0,1,0,0,14,12,12,0,4,0,0,1,0,0,1,6.705548,6.705548
8.708273,2.203011,12,0,1,0,0,13,12,12,0,3,1,0,1,0,0,1,6.705548,6.705548
4.803922,0.4569405,12,0,1,0,0,8,8,8,1,4,1,0,1,0,0,1,7.356897,7.748579
3.296703,1.39177,11,0,1,0,0,13,12,12,0,1,0,0,1,0,0,0,6.705548,6.705548
2.144559,4.029147,14,0,1,0,0,13,12,9,0,2,0,0,1,0,0,1,6.705548,6.705548
10.05366,1.559833,12,0,1,0,0,11,8,8,0,3,1,0,1,0,0,1,6.022065,5.504197
13.02083,3.397067,12,0,1,0,0,10,12,12,0,5,1,0,1,0,0,1,6.022065,5.504197
4.45576,-1.544608,8,0,0,0,1,12,8,2,0,12,0,0,1,0,0,1,5.693727,5.956101
12.29508,3.612122,12,0,0,0,1,14,10,12,1,5,0,0,0,1,0,1,5.932637,5.932637
25.48077,2.021104,13,0,0,0,1,13,12,10,0,3,1,0,0,1,0,0,5.932637,5.932637
8.661417,2.82621,13,0,0,0,1,13,11,12,0,2,0,0,0,1,0,0,5.932637,5.932637
4.375,3.881803,12,0,0,1,0,12,12,12,0,3,1,0,0,1,0,0,5.932637,5.327934
10.59696,4.112073,16,0,0,0,1,8,12,12,0,1,0,0,0,1,0,1,5.932637,5.932637
23.49039,4.879282,15,0,0,0,1,10,15,15,0,4,1,0,0,1,0,1,2.088957,2.088957
11.21795,3.326649,20,0,0,0,1,6,18,19,0,2,1,0,1,0,0,0,2.088957,2.088957
6.395349,0.7196631,12,0,0,0,1,13,11,5,0,1,0,0,0,1,0,1,6.26687,6.26687
22.61905,1.331188,12,0,0,0,1,15,11,4,0,2,0,0,0,1,0,0,6.26687,6.26687
8,1.725609,12,0,0,0,1,14,11,12,0,2,0,0,0,1,0,1,6.26687,6.26687
5.516667,-2.445959,9,0,0,0,1,18,11,5,0,1,0,0,0,1,0,1,6.26687,6.26687
12.5,3.124623,14,0,0,0,1,13,4,7,0,5,0,0,0,1,0,0,4.240583,4.240583
9.340659,-2.091483,12,0,0,0,1,12,9,9,0,3,0,0,0,1,0,0,4.240583,5.628096
11.83432,3.342044,15,0,0,0,1,10,12,12,0,4,0,0,0,1,0,0,4.240583,4.240583
21.63461,-1.659106,12,0,0,0,1,12,7,12,0,0,0,0,0,1,0,0,4.240583,4.240583
12.01923,2.291139,11,1,0,0,0,10,14,8,1,0,1,1,0,0,0,1,8.595144,9.499537
12.01923,2.740059,12,1,0,0,0,13,12,11,0,3,1,1,0,0,0,1,7.311346,7.311346
4.363636,1.21689,8,1,0,0,0,19,7,9,0,4,1,1,0,0,0,1,7.311346,7.311346
9.615385,-0.3089841,10,1,0,0,0,11,12,11,0,1,1,1,0,0,0,1,8.595144,9.499537
3.633218,4.859405,15,1,0,0,0,8,12,8,0,2,1,1,0,0,0,1,8.554708,8.595144
12.01923,3.509562,13,1,0,0,0,13,12,10,0,2,1,1,0,0,0,1,7.311346,7.311346
18.18182,1.731742,13,1,0,0,0,15,16,13,0,1,1,1,0,0,0,1,7.311346,7.311346
20.87912,4.897962,17,1,0,0,0,4,16,20,0,2,1,1,0,0,0,1,8.595144,9.499537
12.72727,0.4019148,12,1,0,0,0,15,12,12,0,0,1,1,0,0,0,0,7.311346,7.311346
4.815409,3.292352,12,1,0,0,0,10,12,13,0,6,1,1,0,0,0,1,8.595144,9.499537
11.53846,3.39161,15,1,0,0,0,6,12,13,0,2,1,1,0,0,0,1,8.595144,9.499537
15.71429,6.263742,16,1,0,0,0,5,14,15,0,1,1,1,0,0,0,1,8.595144,9.499537
16.38151,1.720268,15,1,0,0,0,12,15,16,0,5,1,1,0,0,0,1,7.311346,7.311346
14.69353,3.940967,15,1,0,0,0,8,15,16,0,5,1,1,0,0,0,1,7.311346,8.554708
26.64298,5.237422,18,1,0,0,0,7,16,17,0,1,1,1,0,0,0,1,7.394907,7.394907
11.95652,1.175396,15,1,0,0,0,5,16,18,0,3,1,1,0,0,0,1,6.125471,10.72096
19.58042,3.848412,17,0,1,0,0,6,16,17,0,3,1,1,0,0,0,1,7.394907,6.641155
12.01923,3.852825,15,1,0,0,0,7,16,16,0,2,1,1,0,0,0,1,6.641155,5.851309
12.0155,4.429811,18,1,0,0,0,5,16,16,0,2,1,1,0,0,0,1,7.394907,6.641155
27.65705,3.947143,15,1,0,0,0,8,17,17,0,2,1,1,0,0,0,1,7.394907,6.641155
19.5122,4.801205,16,1,0,0,0,6,16,17,0,2,1,1,0,0,0,1,6.641155,5.851309
12.29688,4.589003,19,1,0,0,0,8,16,14,0,2,1,0,1,0,0,1,15.08226,15.08226
7.814208,2.735733,17,1,0,0,0,8,10,8,0,1,1,1,0,0,0,1,15.08226,15.08226
12.5,1.000006,12,0,0,0,1,11,12,12,1,6,0,1,0,0,0,1,15.08226,15.00826
15.8244,0.0169732,12,1,0,0,0,8,12,14,0,6,1,1,0,0,0,1,13.93464,15.17254
13.24393,1.327434,12,1,0,0,0,12,12,12,1,4,1,1,0,0,0,1,15.08226,15.08226
11.8838,2.50396,10,1,0,0,0,12,12,12,0,5,1,1,0,0,0,1,15.00826,14.46297
12.5,0.9990907,12,1,0,0,0,9,12,12,0,5,1,1,0,0,0,1,13.93464,15.17254
13.67521,3.621453,11,1,0,0,0,13,17,12,1,3,1,1,0,0,0,1,15.08226,15.00826
17.95841,2.930066,14,1,0,0,0,9,16,12,0,2,1,1,0,0,0,1,15.00826,14.46297
19.38611,3.252471,15,1,0,0,0,12,18,20,0,2,1,1,0,0,0,1,15.08226,15.08226
12.39926,2.06251,12,1,0,0,0,11,12,14,0,3,1,1,0,0,0,1,15.00826,14.46297
19.04762,3.286566,15,1,0,0,0,6,15,19,0,5,1,1,0,0,0,1,14.46297,13.93464
9.347826,0.7689123,10,1,0,0,0,12,7,12,1,1,1,1,0,0,0,1,15.00826,14.46297
17.06685,-3.272353,13,1,0,0,0,7,12,7,0,4,1,1,0,0,0,1,15.17254,15.13789
16.17251,1.979797,15,0,0,1,0,7,14,16,0,3,1,1,0,0,0,1,15.00826,14.46297
11.05845,2.808683,14,1,0,0,0,6,14,16,0,3,1,1,0,0,0,1,13.93464,15.17254
20.47448,2.843991,15,1,0,0,0,8,12,16,0,5,1,1,0,0,0,1,15.00826,14.46297
6.222222,1.771777,14,1,0,0,0,8,16,16,0,1,0,1,0,0,0,1,14.46297,6.922371
6.872852,-0.3411266,10,1,0,0,0,11,12,12,0,4,1,1,0,0,0,1,14.46297,13.93464
5.240793,4.086502,14,1,0,0,0,8,12,12,0,2,1,1,0,0,0,1,15.00826,14.46297
13.83764,1.698632,11,1,0,0,0,10,12,14,0,3,1,1,0,0,0,1,13.93464,15.17254
15.69507,0.8695958,11,1,0,0,0,12,12,12,0,6,1,1,0,0,0,1,15.00826,14.46297
11.59875,3.883094,20,0,1,0,0,7,16,12,0,1,1,1,0,0,0,1,7.311346,7.311346
6.919414,0.7113221,13,1,0,0,0,9,12,12,0,3,1,1,0,0,0,1,14.46297,13.93464
35.32609,5.503091,15,1,0,0,0,9,13,18,0,3,1,1,0,0,0,1,15.08226,15.00826
19.88636,5.039571,14,1,0,0,0,6,13,18,1,3,1,1,0,0,0,1,13.93464,15.17254
20.33272,3.426268,16,1,0,0,0,8,12,12,0,1,1,1,0,0,0,1,15.08226,15.08226
9.077879,2.932952,12,1,0,0,0,13,15,10,1,4,1,1,0,0,0,1,15.08226,15.08226
11.21657,3.500802,13,1,0,0,0,13,12,12,0,3,1,1,0,0,0,1,15.08226,15.08226
15.81197,2.532035,12,1,0,0,0,14,11,11,0,4,1,1,0,0,0,1,15.08226,15.08226
19.23077,3.283334,15,1,0,0,0,8,12,12,0,2,1,1,0,0,0,1,15.08226,15.00826
8.341827,2.522619,15,1,0,0,0,5,14,14,0,4,1,1,0,0,0,1,13.93464,15.17254
10.91445,1.795552,17,1,0,0,0,6,12,12,0,5,1,1,0,0,0,1,15.00826,14.46297
8.979206,0.932681,15,0,1,0,0,12,12,12,0,3,1,1,0,0,0,1,15.08226,15.08226
26.21723,0.7652098,13,1,0,0,0,10,16,14,0,4,1,1,0,0,0,1,15.08226,15.00826
17.78846,0.5199093,12,1,0,0,0,14,12,15,0,6,1,1,0,0,0,1,12.38751,12.38751
12.98077,2.290261,12,1,0,0,0,12,11,11,0,4,1,1,0,0,0,1,12.38751,12.38751
3.690037,-3.399213,8,0,0,0,1,17,11,8,0,5,0,1,0,0,0,1,11.15503,11.15503
15.86539,2.45455,12,1,0,0,0,14,12,12,0,1,1,1,0,0,0,1,12.38751,12.38751
8.997955,-1.952946,12,1,0,0,0,9,12,8,1,2,1,1,0,0,0,1,11.96709,12.39135
12.71186,4.41265,12,1,0,0,0,10,8,8,0,2,1,1,0,0,0,1,12.36305,11.96709
10.23587,-1.63059,12,1,0,0,0,15,12,12,0,5,1,1,0,0,0,0,12.38751,12.38751
19.84733,-1.859786,13,0,0,1,0,12,12,12,0,5,1,1,0,0,0,0,12.38751,12.38751
25.48077,4.048378,15,1,0,0,0,12,16,16,0,1,1,1,0,0,0,0,6.26687,6.26687
11.05769,1.498101,14,0,0,0,1,12,12,12,0,3,1,1,0,0,0,0,12.38751,12.38751
25.34287,3.594947,15,1,0,0,0,9,11,12,0,1,0,1,0,0,0,0,12.38751,12.38751
7.524272,4.4086,14,1,0,0,0,11,12,10,0,2,1,1,0,0,0,0,12.38751,12.38751
16.82692,-1.054816,12,1,0,0,0,15,12,12,0,2,1,1,0,0,0,1,12.38751,12.38751
22.59615,1.280386,12,1,0,0,0,16,9,11,0,3,0,1,0,0,0,1,12.38751,12.38751
5.571031,-1.970441,12,1,0,0,0,10,12,12,0,5,1,1,0,0,0,1,12.36305,11.96709
10.99366,2.186536,12,1,0,0,0,11,12,12,0,2,1,1,0,0,0,1,12.38751,12.36305
22.98851,3.625654,20,1,0,0,0,5,14,18,0,1,1,1,0,0,0,1,12.38751,12.38751
21.39423,2.743769,17,1,0,0,0,9,12,12,0,2,1,1,0,0,0,1,11.15503,11.15503
18.17308,-0.1052468,12,1,0,0,0,14,12,12,1,4,1,1,0,0,0,1,2.088957,2.088957
18.59679,1.397144,13,1,0,0,0,13,12,12,0,3,1,1,0,0,0,1,11.15503,11.15503
14.75827,4.552005,15,1,0,0,0,8,12,14,0,2,0,1,0,0,0,1,10.20562,9.867887
3.544166,0.9988748,12,1,0,0,0,9,12,12,0,0,1,1,0,0,0,1,9.867887,9.769236
9.375,1.79087,14,0,0,1,0,10,14,20,1,2,1,1,0,0,0,1,11.15503,11.15503
4.782146,0.6041726,14,0,0,1,0,7,14,20,1,2,1,1,0,0,0,1,9.769236,9.343459
11.51079,4.470508,15,1,0,0,0,8,14,16,0,3,1,1,0,0,0,1,10.20562,9.867887
54.60994,4.090394,15,1,0,0,0,10,17,16,0,1,1,1,0,0,0,1,15.08226,15.08226
73.37769,4.282351,17,1,0,0,0,5,16,20,0,2,1,1,0,0,0,1,9.867887,9.769236
18.31502,4.991538,20,0,1,0,0,6,16,20,0,2,1,1,0,0,0,1,7.311346,7.311346
30.35559,2.818702,20,1,0,0,0,4,16,20,0,2,1,1,0,0,0,1,7.394907,6.641155
19.23077,2.7003,17,0,0,1,0,10,12,19,0,3,1,1,0,0,0,0,7.520245,7.520245
81.9149,3.205986,18,1,0,0,0,9,16,16,0,1,1,1,0,0,0,1,11.15503,11.15503
14,2.371774,15,1,0,0,0,9,16,16,0,2,1,1,0,0,0,1,4.240583,4.240583
55.40911,5.233799,19,0,0,0,1,6,15,7,0,2,1,1,0,0,0,1,2.088957,2.088957
18.15039,3.161094,12,1,0,0,0,12,12,12,0,4,1,1,0,0,0,1,11.15503,10.20562
8.527132,-0.0172311,11,1,0,0,0,12,12,11,1,0,0,1,0,0,0,1,11.15503,10.20562
7.174666,2.60916,12,1,0,0,0,12,12,12,0,2,0,1,0,0,0,1,11.15503,11.15503
12.68882,3.594704,12,1,0,0,0,13,12,12,1,4,0,1,0,0,0,1,11.15503,11.15503
8.605769,-0.2680129,8,1,0,0,0,18,10,8,0,4,1,1,0,0,0,1,11.15503,11.15503
7.079646,1.378433,12,1,0,0,0,10,10,8,0,4,1,1,0,0,0,1,10.20562,9.867887
10.73345,0.9767839,12,1,0,0,0,15,12,11,0,3,1,1,0,0,0,1,12.38751,12.38751
17.85714,2.325718,12,1,0,0,0,11,12,10,0,2,1,1,0,0,0,1,12.36305,11.96709
7.596685,3.003588,12,1,0,0,0,9,12,12,1,6,1,1,0,0,0,1,11.96709,12.39135
8.96861,2.288876,12,1,0,0,0,9,12,12,1,6,1,1,0,0,0,1,12.39135,12.42031
9.820192,2.135983,12,1,0,0,0,15,12,16,0,5,1,1,0,0,0,1,12.38751,12.38751
14.77636,3.016752,14,1,0,0,0,9,12,16,0,5,1,1,0,0,0,1,12.38751,12.36305
13.91304,3.547518,12,1,0,0,0,10,12,16,0,5,1,1,0,0,0,1,12.36305,11.96709
32.34043,2.762037,17,1,0,0,0,9,15,16,0,1,1,1,0,0,0,0,12.38751,12.38751
9.602649,0.1217608,10,1,0,0,0,11,9,12,0,2,1,1,0,0,0,1,11.96709,12.39135
12.01923,1.200374,12,1,0,0,0,15,12,8,0,4,1,1,0,0,0,1,12.38751,12.38751
8.437271,2.418717,12,1,0,0,0,12,12,10,0,4,1,1,0,0,0,0,12.38751,12.38751
7.570296,1.662283,12,1,0,0,0,12,12,8,1,1,1,1,0,0,0,0,12.38751,12.36305
11.44165,1.716312,12,1,0,0,0,10,12,8,1,4,1,1,0,0,0,1,11.96709,12.39135
22.00489,4.84971,12,1,0,0,0,12,12,20,0,2,1,1,0,0,0,1,12.38751,12.36305
8.911819,3.641176,13,1,0,0,0,14,14,16,0,1,1,1,0,0,0,1,12.38751,12.38751
26.92308,3.794152,15,1,0,0,0,9,12,11,0,2,1,1,0,0,0,1,11.15503,10.20562
8.032128,-2.337237,8,1,0,0,0,13,11,10,1,6,1,1,0,0,0,1,9.769236,9.343459
18.60465,3.831033,15,1,0,0,0,9,12,14,0,2,1,1,0,0,0,1,11.15503,10.20562
22.41036,3.694774,16,1,0,0,0,11,12,12,0,2,0,1,0,0,0,1,11.15503,11.15503
24.03846,3.296454,17,1,0,0,0,7,12,12,0,2,1,1,0,0,0,1,11.15503,10.20562
8.748573,1.893183,9,0,1,0,0,15,16,11,1,2,1,0,1,0,0,1,9.692757,9.417682
15.13718,3.02338,11,0,1,0,0,13,5,8,0,6,1,0,1,0,0,1,9.692757,9.692757
11.81376,-1.045215,13,0,1,0,0,7,5,12,0,2,1,0,1,0,0,1,9.349703,10.44435
12.17391,1.121499,10,0,0,0,1,13,12,16,0,3,0,0,1,0,0,1,9.692757,9.417682
19.60784,-1.397631,12,0,1,0,0,9,12,12,0,2,1,0,1,0,0,1,8.826549,9.349703
9.504132,-1.300514,12,0,1,0,0,12,13,14,0,3,1,0,1,0,0,1,9.692757,9.417682
5.196305,0.5101748,14,0,1,0,0,8,13,14,0,3,1,0,1,0,0,1,9.417682,8.826549
4.892368,0.4007933,18,0,1,0,0,2,12,18,1,5,1,0,1,0,0,1,10.44435,10.25602
13.75,2.395024,14,0,1,0,0,11,12,18,1,6,1,0,1,0,0,1,9.692757,9.692757
12.59947,1.989805,12,0,1,0,0,10,12,11,0,5,1,0,1,0,0,1,9.417682,8.826549
11.3071,2.688474,17,0,1,0,0,7,12,12,0,7,1,0,1,0,0,1,9.692757,9.692757
11.73798,5.177561,14,0,1,0,0,10,12,12,0,2,1,0,1,0,0,1,9.692757,9.692757
14.97006,3.496176,12,0,1,0,0,11,12,12,0,2,1,0,1,0,0,1,9.417682,8.826549
22.59615,2.783048,15,0,1,0,0,7,12,12,1,1,1,0,1,0,0,1,8.826549,9.349703
10.16393,3.498971,12,0,1,0,0,9,12,12,0,9,1,0,1,0,0,1,8.826549,9.349703
14.36266,2.915625,12,0,1,0,0,14,12,19,0,3,1,0,1,0,0,1,9.692757,9.692757
12.7582,2.141221,15,0,1,0,0,7,12,8,1,0,1,0,1,0,0,1,7.305873,7.356897
16.787,2.041121,12,0,1,0,0,10,12,11,0,4,1,0,1,0,0,1,7.305873,7.356897
14.67748,2.040502,12,0,1,0,0,15,12,12,0,4,1,0,1,0,0,0,8.334936,8.334936
15.29637,-0.0149107,12,0,1,0,0,12,12,12,0,4,1,0,1,0,0,1,8.334936,8.334936
11.49425,0.941516,12,0,1,0,0,12,12,12,0,1,1,0,1,0,0,1,8.334936,7.823056
21.63461,5.076578,15,0,1,0,0,7,12,12,0,3,1,0,1,0,0,1,13.38858,13.63498
9.433962,2.750761,15,0,1,0,0,10,12,12,0,1,1,0,1,0,0,1,8.334936,8.334936
20.08547,2.754092,16,0,0,0,1,11,16,17,0,4,0,0,1,0,0,1,8.334936,8.334936
13.70192,4.212347,12,0,1,0,0,9,13,12,0,4,1,0,1,0,0,1,7.356897,7.748579
11.05769,-1.358992,11,0,1,0,0,12,6,6,1,4,1,0,1,0,0,1,8.334936,7.823056
2.330097,-2.548958,10,0,1,0,0,14,6,4,1,1,1,0,1,0,0,1,8.334936,8.334936
15.25424,0.5215123,12,0,1,0,0,9,12,8,1,1,1,0,1,0,0,1,7.356897,7.748579
7.54717,-0.5122066,12,0,1,0,0,8,12,12,0,2,1,0,1,0,0,1,7.356897,7.748579
16.82692,1.770423,13,0,1,0,0,9,16,13,0,5,1,0,1,0,0,1,7.823056,7.305873
7.606264,1.199419,15,0,1,0,0,6,16,13,0,5,1,0,1,0,0,1,7.356897,7.748579
16.48805,4.202961,15,0,1,0,0,8,12,16,0,3,1,0,1,0,0,1,7.823056,13.38858
13.94052,3.906719,15,0,1,0,0,5,12,16,0,3,1,0,1,0,0,1,7.356897,7.748579
7.560684,3.407049,15,0,0,1,0,11,12,12,0,2,1,0,1,0,0,1,8.334936,8.334936
13.48921,1.170689,12,0,1,0,0,13,12,12,0,3,1,0,1,0,0,1,8.334936,8.334936
18.51852,-0.4542438,12,0,1,0,0,10,12,12,0,3,1,0,1,0,0,1,7.823056,7.305873
22.31237,1.62768,15,0,1,0,0,9,12,10,0,3,1,0,1,0,0,1,8.334936,8.334936
20.61495,0.1869582,12,0,1,0,0,10,12,10,0,3,1,0,1,0,0,1,7.823056,7.305873
26.28062,-0.9007283,12,0,1,0,0,10,12,10,0,3,1,0,1,0,0,1,7.823056,7.305873
14.42308,1.858021,12,0,1,0,0,14,12,12,0,2,1,0,1,0,0,1,8.334936,8.334936
10.84011,0.7816762,12,0,1,0,0,9,12,12,0,2,1,0,1,0,0,1,7.356897,7.748579
8.77193,-2.601909,9,0,1,0,0,11,5,12,0,3,1,0,1,0,0,1,12.36138,12.25094
11.03448,1.299661,13,0,1,0,0,10,12,12,0,0,1,0,1,0,0,1,9.755371,10.82658
15.86539,2.453815,12,0,0,0,1,15,10,10,0,3,1,0,1,0,0,0,10.34033,10.34033
19.17808,0.5028295,12,0,1,0,0,15,12,12,1,3,1,0,1,0,0,1,10.34033,10.34033
19.18803,0.9645514,12,0,1,0,0,16,9,10,0,3,1,0,1,0,0,1,10.34033,10.34033
16.15385,2.804419,12,0,1,0,0,15,12,12,0,5,1,0,1,0,0,0,10.34033,10.34033
16.34615,3.855217,12,0,1,0,0,10,14,12,0,3,1,0,1,0,0,1,9.755371,10.82658
7.263123,0.9414916,12,0,1,0,0,11,9,12,0,2,1,0,1,0,0,1,10.34033,9.755371
11.29032,-0.36877,12,0,1,0,0,9,12,12,0,3,1,0,1,0,0,1,10.82658,12.36138
10.15326,-1.209751,16,0,1,0,0,8,12,12,0,6,1,0,1,0,0,1,10.34033,9.755371
12.1995,0.0751199,13,0,1,0,0,9,12,12,0,6,1,0,1,0,0,1,10.82658,12.36138
25.4717,1.431937,13,0,1,0,0,10,12,10,0,6,1,0,1,0,0,1,9.755371,10.82658
10.9375,4.410509,15,0,1,0,0,8,14,16,0,2,1,0,1,0,0,1,10.34033,9.755371
30.76923,4.441337,13,0,1,0,0,13,12,12,0,1,1,0,1,0,0,1,10.34033,10.34033
10.96122,2.673222,12,0,1,0,0,12,9,9,0,6,1,0,1,0,0,1,14.16312,14.16312
3.831508,3.61918,12,0,1,0,0,10,11,9,0,8,1,0,1,0,0,1,13.9952,13.12412
7.692307,3.949184,12,0,1,0,0,12,9,13,0,4,1,0,1,0,0,1,14.16312,14.16312
12.01923,-3.124036,12,0,1,0,0,8,12,10,1,4,1,0,1,0,0,1,12.57115,13.08366
8.041958,-1.84342,12,0,1,0,0,14,10,8,0,9,1,0,1,0,0,1,14.16312,14.16312
12.62019,-1.319714,12,0,1,0,0,13,10,8,0,9,1,0,1,0,0,1,14.16312,14.16312
9.565217,3.309341,12,0,1,0,0,12,12,12,0,4,1,0,1,0,0,0,14.16312,14.16312
12.24036,0.3077107,12,0,1,0,0,9,12,12,0,4,1,0,1,0,0,1,13.12412,12.57115
5.769231,-2.085821,9,0,1,0,0,14,9,9,1,4,1,0,1,0,0,1,14.16312,13.9952
16.82692,1.935397,12,0,1,0,0,15,12,12,0,4,1,0,1,0,0,0,14.16312,14.16312
6.102212,1.743508,12,0,1,0,0,16,8,8,0,2,1,0,1,0,0,0,14.16312,14.16312
10.06192,3.248561,12,0,1,0,0,13,12,13,0,1,0,0,1,0,0,0,14.16312,14.16312
25.48077,2.653928,15,0,1,0,0,12,12,12,0,3,1,0,1,0,0,1,14.16312,14.16312
15.41502,3.931115,17,0,1,0,0,6,12,14,0,1,1,0,1,0,0,1,13.9952,13.12412
24.03846,4.382967,15,0,1,0,0,9,12,12,0,2,1,0,1,0,0,1,14.16312,13.9952
13.70192,3.391479,14,0,1,0,0,13,12,16,0,2,1,0,1,0,0,1,14.16312,14.16312
6.521739,3.378213,18,0,0,1,0,5,12,16,1,2,1,0,1,0,0,1,13.9952,13.12412
13.62179,2.440849,12,0,1,0,0,13,12,12,0,2,1,0,1,0,0,1,14.16312,14.16312
6.976744,4.764368,13,0,1,0,0,12,12,11,0,3,1,0,1,0,0,1,14.16312,14.16312
22.5052,2.908901,12,0,1,0,0,12,12,12,0,6,1,0,1,0,0,1,14.16312,14.16312
13.00813,4.035484,11,0,1,0,0,11,12,12,0,6,1,0,1,0,0,1,13.9952,13.12412
15.66782,1.355281,12,0,1,0,0,12,12,13,0,8,1,0,1,0,0,0,14.16312,14.16312
10.38724,1.168016,12,0,1,0,0,8,12,12,0,8,1,0,1,0,0,1,12.57115,13.08366
16.02564,0.1441706,12,0,1,0,0,13,12,12,0,1,1,0,1,0,0,1,14.16312,14.16312
15.625,3.064914,12,0,1,0,0,14,12,8,0,4,1,0,1,0,0,0,14.16312,14.16312
20.84767,2.374759,12,0,1,0,0,16,11,12,0,3,1,0,1,0,0,1,14.16312,14.16312
9.972801,1.39911,12,0,1,0,0,10,9,9,0,3,1,0,1,0,0,1,13.9952,13.12412
7.740385,4.277255,12,0,1,0,0,10,13,12,0,4,1,0,1,0,0,1,13.9952,13.12412
7.408377,4.4284,10,0,1,0,0,11,12,9,0,3,1,0,1,0,0,1,13.12412,12.57115
36.80556,2.100579,15,0,1,0,0,11,11,15,0,5,1,0,1,0,0,1,14.16312,14.16312
